id,preco_inicial,valor_reforma,preco_final,valor_venda_final,lucro_final,pct_lucro_final,reformas
4388000140,194000.0,0.0,194000.0,275650.0,81650.0,42.09,nao_reformar
8732131200,258000.0,14190.0,270900.0,340560.0,69660.0,25.71,reformar
8731982190,274500.0,15097.5,288225.0,362340.0,74115.0,25.71,reformar
6664900260,241000.0,0.0,241000.0,291600.0,50600.0,21.0,nao_reformar
5557320030,229950.0,0.0,229950.0,279245.0,49295.0,21.44,nao_reformar
8581200030,230000.0,0.0,230000.0,290500.0,60500.0,26.3,nao_reformar
5560000070,199990.0,0.0,199990.0,276249.0,76259.0,38.13,nao_reformar
8581200350,187500.0,0.0,187500.0,288750.0,101250.0,54.0,nao_reformar
8731900340,264000.0,0.0,264000.0,296400.0,32400.0,12.27,nao_reformar
8732130140,285000.0,15675.0,299250.0,376200.0,76950.0,25.71,reformar
7316400070,255000.0,0.0,255000.0,281750.0,26750.0,10.49,nao_reformar
3279000070,215000.0,0.0,215000.0,277750.0,62750.0,29.19,nao_reformar
3279000240,232500.0,0.0,232500.0,290750.0,58250.0,25.05,nao_reformar
8732040810,235000.0,0.0,235000.0,288000.0,53000.0,22.55,nao_reformar
3279000370,279000.0,15345.0,292950.0,368280.0,75330.0,25.71,reformar
9264901040,239900.0,0.0,239900.0,293990.0,54090.0,22.55,nao_reformar
5422420140,280000.0,15400.0,294000.0,369600.0,75600.0,25.71,reformar
104550520,270000.0,14850.0,283500.0,356400.0,72900.0,25.71,reformar
2115510340,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
7879600070,269950.0,14847.25,283447.5,356334.0,72886.5,25.71,reformar
8581200160,193000.0,0.0,193000.0,283800.0,90800.0,47.05,nao_reformar
5028600550,262000.0,0.0,262000.0,290700.0,28700.0,10.95,nao_reformar
8945300200,207500.0,0.0,207500.0,277000.0,69500.0,33.49,nao_reformar
5560000710,210000.0,0.0,210000.0,288500.0,78500.0,37.38,nao_reformar
9510900710,267345.0,0.0,267345.0,296734.5,29389.5,10.99,nao_reformar
1099610260,212000.0,0.0,212000.0,277450.0,65450.0,30.87,nao_reformar
1788700295,172000.0,0.0,172000.0,284700.0,112700.0,65.52,nao_reformar
8732160240,223000.0,0.0,223000.0,286800.0,63800.0,28.61,nao_reformar
8731951130,250250.0,0.0,250250.0,295025.0,44775.0,17.89,nao_reformar
5153200356,280000.0,15400.0,294000.0,369600.0,75600.0,25.71,reformar
5029450850,205000.0,0.0,205000.0,285000.0,80000.0,39.02,nao_reformar
2188200785,196000.0,0.0,196000.0,275850.0,79850.0,40.74,nao_reformar
5559200051,272000.0,14960.0,285600.0,359040.0,73440.0,25.71,reformar
8945200750,222000.0,0.0,222000.0,292200.0,70200.0,31.62,nao_reformar
5360200054,247500.0,0.0,247500.0,289250.0,41750.0,16.87,nao_reformar
5029450110,215000.0,0.0,215000.0,289000.0,74000.0,34.42,nao_reformar
5259800090,210000.0,0.0,210000.0,291000.0,81000.0,38.57,nao_reformar
8731902680,218000.0,0.0,218000.0,286300.0,68300.0,31.33,nao_reformar
104550690,282000.0,15510.0,296100.0,372240.0,76140.0,25.71,reformar
1938400300,245000.0,0.0,245000.0,280750.0,35750.0,14.59,nao_reformar
4168000110,207000.0,0.0,207000.0,276950.0,69950.0,33.79,nao_reformar
7888780090,277950.0,15287.25,291847.5,366894.0,75046.5,25.71,reformar
104540820,221000.0,0.0,221000.0,278350.0,57350.0,25.95,nao_reformar
104530490,248000.0,0.0,248000.0,294800.0,46800.0,18.87,nao_reformar
1898310110,280000.0,15400.0,294000.0,369600.0,75600.0,25.71,reformar
8731901810,260000.0,0.0,260000.0,293500.0,33500.0,12.88,nao_reformar
8732030490,261500.0,0.0,261500.0,290650.0,29150.0,11.15,nao_reformar
1761100300,220000.0,0.0,220000.0,286500.0,66500.0,30.23,nao_reformar
9542800820,235000.0,0.0,235000.0,293500.0,58500.0,24.89,nao_reformar
1221039156,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
104530110,268000.0,14740.0,281400.0,353760.0,72360.0,25.71,reformar
8731981410,274000.0,15070.0,287700.0,361680.0,73980.0,25.71,reformar
109210280,220000.0,0.0,220000.0,286500.0,66500.0,30.23,nao_reformar
7205000080,268000.0,14740.0,281400.0,353760.0,72360.0,25.71,reformar
2115510470,285000.0,15675.0,299250.0,376200.0,76950.0,25.71,reformar
9542801990,266500.0,0.0,266500.0,296650.0,30150.0,11.31,nao_reformar
2557000630,266000.0,14630.0,279300.0,351120.0,71820.0,25.71,reformar
4388000460,195000.0,0.0,195000.0,284000.0,89000.0,45.64,nao_reformar
3306200010,210000.0,0.0,210000.0,291000.0,81000.0,38.57,nao_reformar
9264920250,290256.0,15964.08,304768.8,383137.92,78369.12,25.71,reformar
9264900660,241500.0,0.0,241500.0,280400.0,38900.0,16.11,nao_reformar
9211500010,210000.0,0.0,210000.0,288500.0,78500.0,37.38,nao_reformar
8732030080,230000.0,0.0,230000.0,279250.0,49250.0,21.41,nao_reformar
9264910280,280500.0,15427.5,294525.0,370260.0,75735.0,25.71,reformar
2115720500,286000.0,15730.0,300300.0,377520.0,77220.0,25.71,reformar
1321730470,265000.0,0.0,265000.0,294000.0,29000.0,10.94,nao_reformar
1788800630,185000.0,0.0,185000.0,286000.0,101000.0,54.59,nao_reformar
1788800630,185000.0,0.0,185000.0,286000.0,101000.0,54.59,nao_reformar
1788800630,96500.0,0.0,96500.0,274150.0,177650.0,184.09,nao_reformar
1788800630,96500.0,0.0,96500.0,274150.0,177650.0,184.09,nao_reformar
1788800630,185000.0,0.0,185000.0,286000.0,101000.0,54.59,nao_reformar
1788800630,185000.0,0.0,185000.0,286000.0,101000.0,54.59,nao_reformar
1788800630,96500.0,0.0,96500.0,274150.0,177650.0,184.09,nao_reformar
1788800630,96500.0,0.0,96500.0,274150.0,177650.0,184.09,nao_reformar
9542801310,267000.0,0.0,267000.0,296700.0,29700.0,11.12,nao_reformar
5559900080,272000.0,14960.0,285600.0,359040.0,73440.0,25.71,reformar
9320900420,89000.0,0.0,89000.0,273400.0,184400.0,207.19,nao_reformar
1761100080,205000.0,0.0,205000.0,276750.0,71750.0,35.0,nao_reformar
8732160050,250000.0,0.0,250000.0,281250.0,31250.0,12.5,nao_reformar
1898600050,257500.0,14162.5,270375.0,339900.0,69525.0,25.71,reformar
104560010,278500.0,15317.5,292425.0,367620.0,75195.0,25.71,reformar
9264901680,188000.0,14315.0,197400.0,343560.0,146160.0,74.04,reformar
8732190460,260000.0,0.0,260000.0,296000.0,36000.0,13.85,nao_reformar
104510440,219950.0,0.0,219950.0,291995.0,72045.0,32.76,nao_reformar
1099600250,260000.0,0.0,260000.0,290500.0,30500.0,11.73,nao_reformar
3210200373,204950.0,0.0,204950.0,290495.0,85545.0,41.74,nao_reformar
2944510080,242550.0,0.0,242550.0,288755.0,46205.0,19.05,nao_reformar
3306300630,212000.0,0.0,212000.0,277450.0,65450.0,30.87,nao_reformar
9202000080,215000.0,0.0,215000.0,277750.0,62750.0,29.19,nao_reformar
1788900380,185000.0,0.0,185000.0,286000.0,101000.0,54.59,nao_reformar
9269750460,247000.0,0.0,247000.0,294700.0,47700.0,19.31,nao_reformar
1099760470,161700.0,0.0,161700.0,286170.0,124470.0,76.98,nao_reformar
3279000460,196500.0,0.0,196500.0,275900.0,79400.0,40.41,nao_reformar
9542800290,217000.0,0.0,217000.0,286200.0,69200.0,31.89,nao_reformar
1761100190,225000.0,0.0,225000.0,278750.0,53750.0,23.89,nao_reformar
1789900080,209950.0,0.0,209950.0,277245.0,67295.0,32.05,nao_reformar
5560000680,199950.0,0.0,199950.0,284495.0,84545.0,42.28,nao_reformar
104540840,240000.0,0.0,240000.0,288500.0,48500.0,20.21,nao_reformar
8945100050,222000.0,0.0,222000.0,292200.0,70200.0,31.62,nao_reformar
1099600010,210000.0,0.0,210000.0,291000.0,81000.0,38.57,nao_reformar
9542800050,287000.0,15785.0,301350.0,378840.0,77490.0,25.71,reformar
9269750010,230000.0,0.0,230000.0,293000.0,63000.0,27.39,nao_reformar
2421039075,195000.0,0.0,195000.0,284000.0,89000.0,45.64,nao_reformar
1788300020,183500.0,0.0,183500.0,274600.0,91100.0,49.65,nao_reformar
1898310100,236775.0,0.0,236775.0,291177.5,54402.5,22.98,nao_reformar
1099600090,205000.0,0.0,205000.0,290500.0,85500.0,41.71,nao_reformar
8731982550,245000.0,0.0,245000.0,289000.0,44000.0,17.96,nao_reformar
8732130580,280000.0,15400.0,294000.0,369600.0,75600.0,25.71,reformar
5029451080,203000.0,0.0,203000.0,276550.0,73550.0,36.23,nao_reformar
9542801120,278100.0,15295.5,292005.0,367092.0,75087.0,25.71,reformar
8945000910,184000.0,0.0,184000.0,285900.0,101900.0,55.38,nao_reformar
5560001130,200000.0,0.0,200000.0,287500.0,87500.0,43.75,nao_reformar
2115510330,287500.0,15812.5,301875.0,379500.0,77625.0,25.71,reformar
2557000090,238000.0,0.0,238000.0,291300.0,53300.0,22.39,nao_reformar
6386700300,255000.0,0.0,255000.0,281750.0,26750.0,10.49,nao_reformar
7137800300,228950.0,0.0,228950.0,279145.0,50195.0,21.92,nao_reformar
8731983200,255000.0,0.0,255000.0,293000.0,38000.0,14.9,nao_reformar
2188201010,245000.0,0.0,245000.0,292000.0,47000.0,19.18,nao_reformar
9264921110,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
1099760230,291000.0,16005.0,305550.0,384120.0,78570.0,25.71,reformar
8945300090,205950.0,0.0,205950.0,276845.0,70895.0,34.42,nao_reformar
104550540,259950.0,0.0,259950.0,293495.0,33545.0,12.9,nao_reformar
9510900360,260000.0,0.0,260000.0,296000.0,36000.0,13.85,nao_reformar
8945300110,196000.0,0.0,196000.0,287100.0,91100.0,46.48,nao_reformar
5029450100,190000.0,0.0,190000.0,275250.0,85250.0,44.87,nao_reformar
1321039076,209950.0,0.0,209950.0,290995.0,81045.0,38.6,nao_reformar
109200730,218000.0,0.0,218000.0,291800.0,73800.0,33.85,nao_reformar
8731982250,268500.0,14767.5,281925.0,354420.0,72495.0,25.71,reformar
6386700110,245000.0,0.0,245000.0,280750.0,35750.0,14.59,nao_reformar
1938400040,246000.0,0.0,246000.0,292100.0,46100.0,18.74,nao_reformar
8732040820,247000.0,0.0,247000.0,289200.0,42200.0,17.09,nao_reformar
114700150,236000.0,0.0,236000.0,288100.0,52100.0,22.08,nao_reformar
5029450200,265000.0,0.0,265000.0,294000.0,29000.0,10.94,nao_reformar
395800370,246600.0,0.0,246600.0,294660.0,48060.0,19.49,nao_reformar
5153200358,240000.0,0.0,240000.0,288500.0,48500.0,20.21,nao_reformar
8731801260,234000.0,0.0,234000.0,290900.0,56900.0,24.32,nao_reformar
5557500270,262000.0,0.0,262000.0,293700.0,31700.0,12.1,nao_reformar
104501040,249900.0,0.0,249900.0,289490.0,39590.0,15.84,nao_reformar
1898700310,220000.0,0.0,220000.0,292000.0,72000.0,32.73,nao_reformar
4388000260,200000.0,0.0,200000.0,287500.0,87500.0,43.75,nao_reformar
8581200240,255000.0,0.0,255000.0,295500.0,40500.0,15.88,nao_reformar
4167100240,252000.0,0.0,252000.0,292700.0,40700.0,16.15,nao_reformar
9211500560,245000.0,0.0,245000.0,289000.0,44000.0,17.96,nao_reformar
8945100320,136500.0,0.0,136500.0,283650.0,147150.0,107.8,nao_reformar
8945100320,136500.0,0.0,136500.0,283650.0,147150.0,107.8,nao_reformar
8945100320,224097.0,0.0,224097.0,286909.7,62812.70000000001,28.03,nao_reformar
8945100320,224097.0,0.0,224097.0,286909.7,62812.70000000001,28.03,nao_reformar
8945100320,136500.0,0.0,136500.0,283650.0,147150.0,107.8,nao_reformar
8945100320,136500.0,0.0,136500.0,283650.0,147150.0,107.8,nao_reformar
8945100320,224097.0,0.0,224097.0,286909.7,62812.70000000001,28.03,nao_reformar
8945100320,224097.0,0.0,224097.0,286909.7,62812.70000000001,28.03,nao_reformar
3306200240,218000.0,0.0,218000.0,286300.0,68300.0,31.33,nao_reformar
9264900350,285000.0,15675.0,299250.0,376200.0,76950.0,25.71,reformar
104510340,276200.0,15191.0,290010.0,364584.0,74574.0,25.71,reformar
4167700240,268450.0,14764.75,281872.5,354354.0,72481.5,25.71,reformar
8945000260,209950.0,0.0,209950.0,277245.0,67295.0,32.05,nao_reformar
2115720270,269000.0,0.0,269000.0,296900.0,27900.0,10.37,nao_reformar
9211520400,274900.0,15119.5,288645.0,362868.0,74223.0,25.71,reformar
3065600270,226750.0,0.0,226750.0,292675.0,65925.0,29.07,nao_reformar
5423500240,194000.0,0.0,194000.0,289400.0,95400.0,49.18,nao_reformar
2337300370,175000.0,0.0,175000.0,285000.0,110000.0,62.86,nao_reformar
100600320,213950.0,0.0,213950.0,277645.0,63695.0,29.77,nao_reformar
1788700070,170000.0,0.0,170000.0,287000.0,117000.0,68.82,nao_reformar
8731901610,282000.0,15510.0,296100.0,372240.0,76140.0,25.71,reformar
4388000070,186000.0,0.0,186000.0,286100.0,100100.0,53.82,nao_reformar
1938400520,272000.0,14960.0,285600.0,359040.0,73440.0,25.71,reformar
248000240,219000.0,0.0,219000.0,278150.0,59150.0,27.01,nao_reformar
5560000640,232500.0,0.0,232500.0,293250.0,60750.0,26.13,nao_reformar
104530240,225000.0,0.0,225000.0,278750.0,53750.0,23.89,nao_reformar
1099610830,209000.0,0.0,209000.0,285400.0,76400.0,36.56,nao_reformar
8732190200,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
9324320030,281000.0,15455.0,295050.0,370920.0,75870.0,25.71,reformar
109200390,245000.0,0.0,245000.0,280750.0,35750.0,14.59,nao_reformar
109200390,245000.0,0.0,245000.0,280750.0,35750.0,14.59,nao_reformar
109200390,250000.0,0.0,250000.0,289500.0,39500.0,15.8,nao_reformar
109200390,250000.0,0.0,250000.0,289500.0,39500.0,15.8,nao_reformar
109200390,245000.0,0.0,245000.0,280750.0,35750.0,14.59,nao_reformar
109200390,245000.0,0.0,245000.0,280750.0,35750.0,14.59,nao_reformar
109200390,250000.0,0.0,250000.0,289500.0,39500.0,15.8,nao_reformar
109200390,250000.0,0.0,250000.0,289500.0,39500.0,15.8,nao_reformar
8732190070,268000.0,14740.0,281400.0,353760.0,72360.0,25.71,reformar
9324300030,264500.0,14547.5,277725.0,349140.0,71415.0,25.71,reformar
2115510160,258950.0,0.0,258950.0,290395.0,31445.0,12.14,nao_reformar
5029451230,198000.0,0.0,198000.0,289800.0,91800.0,46.36,nao_reformar
8731982470,245000.0,0.0,245000.0,280750.0,35750.0,14.59,nao_reformar
8732190990,229000.0,0.0,229000.0,279150.0,50150.0,21.9,nao_reformar
9211500520,239950.0,0.0,239950.0,293995.0,54045.0,22.52,nao_reformar
2115720070,216300.0,0.0,216300.0,286130.0,69830.0,32.28,nao_reformar
9211500730,162000.0,0.0,162000.0,283700.0,121700.0,75.12,nao_reformar
1788800910,190000.0,0.0,190000.0,283500.0,93500.0,49.21,nao_reformar
8945300040,225000.0,0.0,225000.0,278750.0,53750.0,23.89,nao_reformar
5422420120,252000.0,0.0,252000.0,281450.0,29450.0,11.69,nao_reformar
5560000650,135000.0,13900.0,141750.0,333600.0,191850.0,135.34,reformar
1938400410,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
7956200220,169500.0,0.0,169500.0,273200.0,103700.0,61.18,nao_reformar
9320900610,146000.0,0.0,146000.0,279100.0,133100.0,91.16,nao_reformar
9211520410,245000.0,0.0,245000.0,289000.0,44000.0,17.96,nao_reformar
9211500620,305000.0,16775.0,320250.0,402600.0,82350.0,25.71,reformar
9211500620,305000.0,16775.0,320250.0,402600.0,82350.0,25.71,reformar
9211500620,182700.0,0.0,182700.0,282770.0,100070.0,54.77,nao_reformar
9211500620,182700.0,0.0,182700.0,282770.0,100070.0,54.77,nao_reformar
104550580,260000.0,0.0,260000.0,296000.0,36000.0,13.85,nao_reformar
9542800610,245000.0,0.0,245000.0,292000.0,47000.0,19.18,nao_reformar
7137800085,185000.0,0.0,185000.0,283000.0,98000.0,52.97,nao_reformar
8731800210,235000.0,0.0,235000.0,279750.0,44750.0,19.04,nao_reformar
8945100530,172380.0,0.0,172380.0,284738.0,112358.0,65.18,nao_reformar
9324320040,220000.0,0.0,220000.0,292000.0,72000.0,32.73,nao_reformar
2337000150,230000.0,0.0,230000.0,290500.0,60500.0,26.3,nao_reformar
9264901510,240000.0,0.0,240000.0,288500.0,48500.0,20.21,nao_reformar
1099750610,231500.0,0.0,231500.0,279400.0,47900.0,20.69,nao_reformar
9269750220,252000.0,0.0,252000.0,289700.0,37700.0,14.96,nao_reformar
1788900230,199950.0,0.0,199950.0,289995.0,90045.0,45.03,nao_reformar
1788900230,199950.0,0.0,199950.0,289995.0,90045.0,45.03,nao_reformar
1788900230,86500.0,0.0,86500.0,264900.0,178400.0,206.24,nao_reformar
1788900230,86500.0,0.0,86500.0,264900.0,178400.0,206.24,nao_reformar
1788900230,199950.0,0.0,199950.0,289995.0,90045.0,45.03,nao_reformar
1788900230,199950.0,0.0,199950.0,289995.0,90045.0,45.03,nao_reformar
1788900230,86500.0,0.0,86500.0,264900.0,178400.0,206.24,nao_reformar
1788900230,86500.0,0.0,86500.0,264900.0,178400.0,206.24,nao_reformar
8732020770,263850.0,14511.75,277042.5,348282.0,71239.5,25.71,reformar
8732130730,280000.0,15400.0,294000.0,369600.0,75600.0,25.71,reformar
8937500040,230000.0,0.0,230000.0,290500.0,60500.0,26.3,nao_reformar
3210200395,279900.0,15394.5,293895.0,369468.0,75573.0,25.71,reformar
121039038,169000.0,0.0,169000.0,273150.0,104150.0,61.63,nao_reformar
5153200666,212000.0,0.0,212000.0,288700.0,76700.0,36.18,nao_reformar
4388000120,289950.0,15947.25,304447.5,382734.0,78286.5,25.71,reformar
1788800610,105000.0,0.0,105000.0,266750.0,161750.0,154.05,nao_reformar
9211510410,270000.0,14850.0,283500.0,356400.0,72900.0,25.71,reformar
104500730,115000.0,0.0,115000.0,279000.0,164000.0,142.61,nao_reformar
5029460180,260000.0,14300.0,273000.0,343200.0,70200.0,25.71,reformar
721049207,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
9211520150,236000.0,0.0,236000.0,293600.0,57600.0,24.41,nao_reformar
5029451010,160000.0,0.0,160000.0,272250.0,112250.0,70.16,nao_reformar
5028600360,213675.0,0.0,213675.0,277617.5,63942.5,29.93,nao_reformar
4167700210,240000.0,0.0,240000.0,280250.0,40250.0,16.77,nao_reformar
9211500150,235000.0,0.0,235000.0,291000.0,56000.0,23.83,nao_reformar
6386600170,217000.0,0.0,217000.0,286200.0,69200.0,31.89,nao_reformar
5560000480,169950.0,0.0,169950.0,273245.0,103295.0,60.78,nao_reformar
8732190170,266000.0,14630.0,279300.0,351120.0,71820.0,25.71,reformar
9211520020,283748.0,15606.14,297935.4,374547.36,76611.95999999996,25.71,reformar
2944500470,257000.0,0.0,257000.0,295700.0,38700.0,15.06,nao_reformar
1938400010,244000.0,0.0,244000.0,288900.0,44900.0,18.4,nao_reformar
8731902340,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
7972000010,120750.0,0.0,120750.0,282075.0,161325.0,133.6,nao_reformar
7972000010,120750.0,0.0,120750.0,282075.0,161325.0,133.6,nao_reformar
7972000010,195000.0,0.0,195000.0,284000.0,89000.0,45.64,nao_reformar
7972000010,195000.0,0.0,195000.0,284000.0,89000.0,45.64,nao_reformar
7972000010,120750.0,0.0,120750.0,282075.0,161325.0,133.6,nao_reformar
7972000010,120750.0,0.0,120750.0,282075.0,161325.0,133.6,nao_reformar
7972000010,195000.0,0.0,195000.0,284000.0,89000.0,45.64,nao_reformar
7972000010,195000.0,0.0,195000.0,284000.0,89000.0,45.64,nao_reformar
2791500280,246000.0,0.0,246000.0,289100.0,43100.0,17.52,nao_reformar
104560280,273000.0,15015.0,286650.0,360360.0,73710.0,25.71,reformar
8732130680,210000.0,0.0,210000.0,285500.0,75500.0,35.95,nao_reformar
104550660,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
1503200050,252000.0,0.0,252000.0,289700.0,37700.0,14.96,nao_reformar
8945300290,160000.0,0.0,160000.0,283500.0,123500.0,77.19,nao_reformar
1898700050,128000.0,0.0,128000.0,282800.0,154800.0,120.94,nao_reformar
8731981640,277500.0,15262.5,291375.0,366300.0,74925.0,25.71,reformar
9542802000,185000.0,0.0,185000.0,283000.0,98000.0,52.97,nao_reformar
6664900470,278000.0,15290.0,291900.0,366960.0,75060.0,25.71,reformar
8731982630,240000.0,0.0,240000.0,294000.0,54000.0,22.5,nao_reformar
2791500020,250500.0,0.0,250500.0,295050.0,44550.0,17.78,nao_reformar
2557000380,287500.0,15812.5,301875.0,379500.0,77625.0,25.71,reformar
5422420470,275000.0,15125.0,288750.0,363000.0,74250.0,25.71,reformar
8731800840,265000.0,0.0,265000.0,296500.0,31500.0,11.89,nao_reformar
2115720130,289950.0,15947.25,304447.5,382734.0,78286.5,25.71,reformar
5559200020,248500.0,0.0,248500.0,292350.0,43850.0,17.65,nao_reformar
1788700185,198500.0,0.0,198500.0,287350.0,88850.0,44.76,nao_reformar
5557800010,261350.0,0.0,261350.0,296135.0,34785.0,13.31,nao_reformar
4168100130,230000.0,0.0,230000.0,290500.0,60500.0,26.3,nao_reformar
7956300020,206000.0,0.0,206000.0,290600.0,84600.0,41.07,nao_reformar
8731801190,269000.0,14795.0,282450.0,355080.0,72630.0,25.71,reformar
109210460,270000.0,14850.0,283500.0,356400.0,72900.0,25.71,reformar
1788800080,184900.0,0.0,184900.0,274740.0,89840.0,48.59,nao_reformar
7796450190,277500.0,15262.5,291375.0,366300.0,74925.0,25.71,reformar
5029450290,230000.0,0.0,230000.0,287500.0,57500.0,25.0,nao_reformar
6386600130,218000.0,0.0,218000.0,291800.0,73800.0,33.85,nao_reformar
8944300010,230000.0,0.0,230000.0,279250.0,49250.0,21.41,nao_reformar
1788300010,179950.0,0.0,179950.0,282495.0,102545.0,56.99,nao_reformar
3279000420,233000.0,14540.0,244650.0,348960.0,104310.0,42.64,reformar
8732160250,204250.0,0.0,204250.0,287925.0,83675.0,40.97,nao_reformar
5259800440,232000.0,0.0,232000.0,279450.0,47450.0,20.45,nao_reformar
4168100020,209950.0,0.0,209950.0,285495.0,75545.0,35.98,nao_reformar
9542801410,286000.0,15730.0,300300.0,377520.0,77220.0,25.71,reformar
8732190380,231000.0,0.0,231000.0,293100.0,62100.0,26.88,nao_reformar
2115510300,246000.0,0.0,246000.0,289100.0,43100.0,17.52,nao_reformar
104550750,241000.0,0.0,241000.0,280350.0,39350.0,16.33,nao_reformar
9264900880,263000.0,14465.0,276150.0,347160.0,71010.0,25.71,reformar
2599700040,160000.0,0.0,160000.0,280500.0,120500.0,75.31,nao_reformar
8731950910,227000.0,0.0,227000.0,290200.0,63200.0,27.84,nao_reformar
8732130940,213000.0,14565.0,223650.0,349560.0,125910.0,56.3,reformar
1099600220,185000.0,0.0,185000.0,286000.0,101000.0,54.59,nao_reformar
8731901910,285500.0,15702.5,299775.0,376860.0,77085.0,25.71,reformar
7428000120,176000.0,14105.0,184800.0,338520.0,153720.0,83.18,reformar
2557000540,270000.0,14850.0,283500.0,356400.0,72900.0,25.71,reformar
1898600100,218250.0,0.0,218250.0,286325.0,68075.0,31.19,nao_reformar
104510180,230000.0,0.0,230000.0,290500.0,60500.0,26.3,nao_reformar
5153200506,217000.0,0.0,217000.0,277950.0,60950.0,28.09,nao_reformar
3279000120,274000.0,15070.0,287700.0,361680.0,73980.0,25.71,reformar
4167960330,270000.0,14850.0,283500.0,356400.0,72900.0,25.71,reformar
8732040180,245000.0,0.0,245000.0,289000.0,44000.0,17.96,nao_reformar
5560000540,223000.0,0.0,223000.0,278550.0,55550.0,24.91,nao_reformar
9264921020,260000.0,14300.0,273000.0,343200.0,70200.0,25.71,reformar
3518000180,179950.0,0.0,179950.0,282495.0,102545.0,56.99,nao_reformar
8732040580,249000.0,0.0,249000.0,289400.0,40400.0,16.22,nao_reformar
5557700210,192500.0,0.0,192500.0,283750.0,91250.0,47.4,nao_reformar
1421039067,218000.0,0.0,218000.0,286300.0,68300.0,31.33,nao_reformar
1788700230,191000.0,0.0,191000.0,289100.0,98100.0,51.36,nao_reformar
104510230,252000.0,0.0,252000.0,289700.0,37700.0,14.96,nao_reformar
8944300110,218250.0,0.0,218250.0,289325.0,71075.0,32.57,nao_reformar
9211500230,263000.0,0.0,263000.0,290800.0,27800.0,10.57,nao_reformar
6664900410,252500.0,0.0,252500.0,295250.0,42750.0,16.93,nao_reformar
8731960540,242000.0,0.0,242000.0,288700.0,46700.0,19.3,nao_reformar
1099600620,160000.0,0.0,160000.0,283500.0,123500.0,77.19,nao_reformar
9320901250,133400.0,0.0,133400.0,269590.0,136190.0,102.09,nao_reformar
3306200230,147000.0,0.0,147000.0,282200.0,135200.0,91.97,nao_reformar
5028602020,255000.0,0.0,255000.0,293000.0,38000.0,14.9,nao_reformar
1788800770,187500.0,0.0,187500.0,275000.0,87500.0,46.67,nao_reformar
1673000240,290000.0,15950.0,304500.0,382800.0,78300.0,25.71,reformar
943100260,213000.0,0.0,213000.0,323800.0,110800.0,52.02,nao_reformar
1324079041,275000.0,0.0,275000.0,330000.0,55000.0,20.0,nao_reformar
943100262,260000.0,0.0,260000.0,328500.0,68500.0,26.35,nao_reformar
2412100025,315000.0,0.0,315000.0,401500.0,86500.0,27.46,nao_reformar
2475900855,340000.0,0.0,340000.0,479000.0,139000.0,40.88,nao_reformar
2475900840,258000.0,0.0,258000.0,395800.0,137800.0,53.41,nao_reformar
1524079028,393000.0,21615.0,412650.0,518760.0,106110.0,25.71,reformar
2475900850,212000.0,0.0,212000.0,323700.0,111700.0,52.69,nao_reformar
2475900565,392500.0,21587.5,412125.0,518100.0,105975.0,25.71,reformar
6730700260,235000.0,0.0,235000.0,416000.0,181000.0,77.02,nao_reformar
2481200140,330000.0,18150.0,346500.0,435600.0,89100.0,25.71,reformar
943100683,335000.0,0.0,335000.0,403500.0,68500.0,20.45,nao_reformar
2549000020,400000.0,22000.0,420000.0,528000.0,108000.0,25.71,reformar
943100689,324950.0,0.0,324950.0,424995.0,100045.0,30.79,nao_reformar
2475900170,303000.0,0.0,303000.0,400300.0,97300.0,32.11,nao_reformar
8562750320,580500.0,31927.5,609525.0,766260.0,156735.0,25.71,reformar
9545230140,597750.0,32876.25,627637.5,789030.0,161392.5,25.71,reformar
2597650240,520000.0,0.0,520000.0,585250.0,65250.0,12.55,nao_reformar
9412200260,496500.0,0.0,496500.0,582900.0,86400.0,17.4,nao_reformar
5706200060,399950.0,0.0,399950.0,619995.0,220045.0,55.02,nao_reformar
8956000350,605000.0,33275.0,635250.0,798600.0,163350.0,25.71,reformar
4123400340,525000.0,0.0,525000.0,585750.0,60750.0,11.57,nao_reformar
8650000070,495000.0,0.0,495000.0,629500.0,134500.0,27.17,nao_reformar
2724069070,519500.0,28572.5,545475.0,685740.0,140265.0,25.71,reformar
7524950830,585000.0,32175.0,614250.0,772200.0,157950.0,25.71,reformar
5710600030,500000.0,0.0,500000.0,630000.0,130000.0,26.0,nao_reformar
8582010240,606000.0,33330.0,636300.0,799920.0,163620.0,25.71,reformar
9286100300,483500.0,0.0,483500.0,628350.0,144850.0,29.96,nao_reformar
2354300740,551000.0,30305.0,578550.0,727320.0,148770.0,25.71,reformar
5706201930,405000.0,0.0,405000.0,543275.0,138275.0,34.14,nao_reformar
5423030300,525000.0,0.0,525000.0,637500.0,112500.0,21.43,nao_reformar
5706201140,533250.0,29328.75,559912.5,703890.0,143977.5,25.71,reformar
5706200280,382500.0,0.0,382500.0,618250.0,235750.0,61.63,nao_reformar
