id,preco_medio_trimestral,price,valor_venda,lucro,pct_lucro
5631500967,461750.0,476000.0,523600.0,47600.0,10.0
1126049103,415000.0,415000.0,456500.0,41500.0,10.0
5631500905,415000.0,272925.0,442292.5,169367.5,62.06
114100297,415000.0,400000.0,455000.0,55000.0,13.75
5631500594,415000.0,350000.0,450000.0,100000.0,28.57
4027701326,415000.0,470000.0,517000.0,47000.0,10.0
5634500182,415000.0,396000.0,454600.0,58600.0,14.8
3582700130,438500.0,400000.0,478500.0,78500.0,19.62
8045600130,438500.0,425000.0,481000.0,56000.0,13.18
3824100020,461750.0,335000.0,495250.0,160250.0,47.84
4027700795,461750.0,268300.0,488580.0,220280.0,82.1
4140500050,415000.0,362000.0,451200.0,89200.0,24.64
5116000170,461750.0,374990.0,499249.0,124259.0,33.14
4189800020,415000.0,367500.0,451750.0,84250.0,22.93
3579700080,415000.0,383000.0,453300.0,70300.0,18.36
3818700190,433000.0,387846.0,471784.6,83938.59999999998,21.64
3649100346,461750.0,322968.0,494046.8,171078.8,52.97
4189800050,438500.0,335000.0,472000.0,137000.0,40.9
8663100050,438500.0,446000.0,490600.0,44600.0,10.0
766900250,438500.0,406000.0,479100.0,73100.0,18.0
4027701284,438500.0,385000.0,477000.0,92000.0,23.9
3818700185,415000.0,400000.0,455000.0,55000.0,13.75
6181700250,461750.0,350000.0,496750.0,146750.0,41.93
4140900050,461750.0,440000.0,505750.0,65750.0,14.94
9406500600,461750.0,239950.0,485745.0,245795.0,102.44
3579800405,415000.0,440000.0,484000.0,44000.0,10.0
3816300065,415000.0,375000.0,452500.0,77500.0,20.67
3649100031,461750.0,345000.0,496250.0,151250.0,43.84
2558160220,433000.0,385000.0,471500.0,86500.0,22.47
4027701220,415000.0,259000.0,440900.0,181900.0,70.23
6708200040,438500.0,409500.0,479450.0,69950.0,17.08
4027700930,438500.0,330000.0,471500.0,141500.0,42.88
5632500110,415000.0,351000.0,450100.0,99100.0,28.23
5631501161,438500.0,425000.0,481000.0,56000.0,13.18
3816700150,433000.0,430000.0,476000.0,46000.0,10.7
3824100211,438500.0,370000.0,475500.0,105500.0,28.51
8718500610,438500.0,379950.0,476495.0,96545.0,25.41
4019500030,433000.0,450000.0,495000.0,45000.0,10.0
982850060,438500.0,400000.0,478500.0,78500.0,19.62
982850010,438500.0,365250.0,475025.0,109775.0,30.05
5498100010,461750.0,425000.0,504250.0,79250.0,18.65
8690600050,415000.0,255000.0,440500.0,185500.0,72.75
982850120,461750.0,390000.0,500750.0,110750.0,28.4
982850080,438500.0,415500.0,480050.0,64550.0,15.54
982850020,415000.0,382000.0,453200.0,71200.0,18.64
8929000270,547500.0,453246.0,592824.6,139578.59999999998,30.8
3629920030,543000.0,520000.0,595000.0,75000.0,14.42
3904901710,585000.0,435500.0,628550.0,193050.0,44.33
3905040800,543000.0,533600.0,596360.0,62760.0,11.76
3904930240,543000.0,485000.0,591500.0,106500.0,21.96
3904980030,547500.0,500000.0,597500.0,97500.0,19.5
4057300200,574500.0,310000.0,605500.0,295500.0,95.32
3905081070,547500.0,535800.0,601080.0,65280.0,12.18
8665050060,543000.0,457500.0,588750.0,131250.0,28.69
3629790160,543000.0,524250.0,595425.0,71175.0,13.58
3904910320,585000.0,484950.0,633495.0,148545.0,30.63
3905100520,574500.0,510000.0,625500.0,115500.0,22.65
3904901200,543000.0,530000.0,596000.0,66000.0,12.45
3904910520,547500.0,505000.0,598000.0,93000.0,18.42
8079100370,574500.0,574000.0,631900.0,57900.0,10.09
3629920140,547500.0,477000.0,595200.0,118200.0,24.78
3905100070,585000.0,467000.0,631700.0,164700.0,35.27
3904921070,543000.0,590000.0,649000.0,59000.0,10.0
3905120830,547500.0,612000.0,673200.0,61200.0,10.0
3905000200,547500.0,604000.0,664400.0,60400.0,10.0
8078350030,547500.0,580000.0,638000.0,58000.0,10.0
3905040070,547500.0,540000.0,601500.0,61500.0,11.39
3905030140,547500.0,545000.0,602000.0,57000.0,10.46
3904901670,547500.0,455000.0,593000.0,138000.0,30.33
3904990030,543000.0,561000.0,617100.0,56100.0,10.0
3629800100,574500.0,520000.0,626500.0,106500.0,20.48
3904901450,574500.0,445000.0,619000.0,174000.0,39.1
3629870110,547500.0,595000.0,654500.0,59500.0,10.0
3904901570,585000.0,432250.0,628225.0,195975.0,45.34
3905081500,547500.0,532000.0,600700.0,68700.0,12.91
8665050490,543000.0,480680.0,591068.0,110388.0,22.96
3630030110,547500.0,534500.0,600950.0,66450.0,12.43
3905081800,543000.0,560000.0,616000.0,56000.0,10.0
3905100740,547500.0,540000.0,601500.0,61500.0,11.39
3529000930,547500.0,530000.0,600500.0,70500.0,13.3
3629920300,574500.0,425000.0,617000.0,192000.0,45.18
8929000290,547500.0,372977.0,584797.7,211820.69999999995,56.79
8929000170,547500.0,357186.0,583218.6,226032.59999999998,63.28
8929000380,543000.0,479990.0,590999.0,111009.0,23.13
3904910480,543000.0,490000.0,592000.0,102000.0,20.82
3630070010,585000.0,310000.0,616000.0,306000.0,98.71
3904910050,574500.0,515000.0,626000.0,111000.0,21.55
3905100280,543000.0,478000.0,590800.0,112800.0,23.6
8929000050,543000.0,439990.0,586999.0,147009.0,33.41
3905100380,547500.0,535000.0,601000.0,66000.0,12.34
8929000280,547500.0,386591.0,586159.1,199568.09999999998,51.62
8665050080,574500.0,445000.0,619000.0,174000.0,39.1
3905081350,585000.0,560000.0,641000.0,81000.0,14.46
3905040170,585000.0,602000.0,662200.0,60200.0,10.0
3630120380,585000.0,539950.0,638995.0,99045.0,18.34
3905030480,547500.0,536000.0,601100.0,65100.0,12.15
8929000130,543000.0,357562.0,578756.2,221194.19999999995,61.86
8944360080,543000.0,513000.0,594300.0,81300.0,15.85
3630010020,574500.0,376000.0,612100.0,236100.0,62.79
3629870020,574500.0,575000.0,632500.0,57500.0,10.0
3630030290,574500.0,600000.0,660000.0,60000.0,10.0
3905050280,543000.0,533000.0,596300.0,63300.0,11.88
3905080280,585000.0,529000.0,637900.0,108900.0,20.59
3904901330,543000.0,449950.0,587995.0,138045.0,30.68
3630120050,547500.0,565000.0,621500.0,56500.0,10.0
3905030190,543000.0,601000.0,661100.0,60100.0,10.0
3904990430,585000.0,495000.0,634500.0,139500.0,28.18
3904901190,574500.0,567000.0,631200.0,64200.0,11.32
8944360170,574500.0,517500.0,626250.0,108750.0,21.01
8944360290,547500.0,477000.0,595200.0,118200.0,24.78
4057300170,547500.0,305000.0,578000.0,273000.0,89.51
3629960590,547500.0,376000.0,585100.0,209100.0,55.61
3905100220,547500.0,535000.0,601000.0,66000.0,12.34
3905100210,543000.0,449950.0,587995.0,138045.0,30.68
3905080730,585000.0,535500.0,638550.0,103050.0,19.24
8665050450,543000.0,435000.0,586500.0,151500.0,34.83
3630060040,543000.0,285000.0,571500.0,286500.0,100.53
3630050180,543000.0,360000.0,579000.0,219000.0,60.83
3905040220,547500.0,525000.0,600000.0,75000.0,14.29
3630010040,547500.0,402000.0,587700.0,185700.0,46.19
3630020090,547500.0,454280.0,592928.0,138648.0,30.52
3904920600,574500.0,560000.0,630500.0,70500.0,12.59
3629960600,585000.0,350000.0,620000.0,270000.0,77.14
8929000330,543000.0,404763.0,583476.3,178713.30000000005,44.15
8078380230,543000.0,590000.0,649000.0,59000.0,10.0
8929000360,543000.0,413565.0,584356.5,170791.5,41.3
3905081530,574500.0,571500.0,631650.0,60150.0,10.52
3630030180,585000.0,499000.0,634900.0,135900.0,27.23
3629970620,574500.0,476100.0,622110.0,146010.0,30.67
3904940160,543000.0,555000.0,610500.0,55500.0,10.0
8944360390,585000.0,485000.0,633500.0,148500.0,30.62
3905050240,547500.0,425000.0,590000.0,165000.0,38.82
3904980270,547500.0,517500.0,599250.0,81750.0,15.8
3629960060,543000.0,362000.0,579200.0,217200.0,60.0
8929000030,543000.0,419990.0,584999.0,165009.0,39.29
3629870200,585000.0,550000.0,640000.0,90000.0,16.36
4057300030,574500.0,310000.0,605500.0,295500.0,95.32
8929000060,574500.0,351358.0,609635.8,258277.80000000005,73.51
3904920390,543000.0,545000.0,599500.0,54500.0,10.0
8929000350,543000.0,472217.0,590221.7,118004.69999999995,24.99
3905060070,543000.0,545000.0,599500.0,54500.0,10.0
3904940140,574500.0,550000.0,629500.0,79500.0,14.45
3630060070,574500.0,472500.0,621750.0,149250.0,31.59
3630110510,543000.0,571000.0,628100.0,57100.0,10.0
3905040060,585000.0,477500.0,632750.0,155250.0,32.51
3904960700,547500.0,590000.0,649000.0,59000.0,10.0
3904990570,547500.0,496700.0,597170.0,100470.0,20.23
3904990260,543000.0,545800.0,600380.0,54580.0,10.0
8929000140,547500.0,491234.0,596623.4,105389.40000000002,21.45
3629960550,543000.0,450000.0,588000.0,138000.0,30.67
3629971290,543000.0,615000.0,676500.0,61500.0,10.0
8078350520,543000.0,550000.0,605000.0,55000.0,10.0
3904901840,547500.0,491500.0,596650.0,105150.0,21.39
3904980320,543000.0,498688.0,592868.8,94180.80000000005,18.89
3905080310,543000.0,509950.0,593995.0,84045.0,16.48
3630110370,547500.0,420000.0,589500.0,169500.0,40.36
3905100310,547500.0,544000.0,601900.0,57900.0,10.64
3904900530,547500.0,485000.0,596000.0,111000.0,22.89
3629970610,543000.0,435000.0,586500.0,151500.0,34.83
3905120540,547500.0,570000.0,627000.0,57000.0,10.0
3904960150,547500.0,535000.0,601000.0,66000.0,12.34
3905120330,574500.0,575000.0,632500.0,57500.0,10.0
3904910650,585000.0,585000.0,643500.0,58500.0,10.0
8665050530,585000.0,450000.0,630000.0,180000.0,40.0
8929000040,543000.0,462608.0,589260.8,126652.80000000005,27.38
3905080870,585000.0,510000.0,636000.0,126000.0,24.71
4057300180,543000.0,310000.0,574000.0,264000.0,85.16
3905040040,585000.0,464000.0,631400.0,167400.0,36.08
8078350220,543000.0,599950.0,659945.0,59995.0,10.0
3630060150,547500.0,550000.0,605000.0,55000.0,10.0
3629970870,543000.0,599000.0,658900.0,59900.0,10.0
8665050220,574500.0,459000.0,620400.0,161400.0,35.16
3904990210,543000.0,599000.0,658900.0,59900.0,10.0
3905100610,547500.0,517500.0,599250.0,81750.0,15.8
8929000230,585000.0,550000.0,640000.0,90000.0,16.36
3904980360,585000.0,495000.0,634500.0,139500.0,28.18
8665050770,547500.0,505000.0,598000.0,93000.0,18.42
3905030330,574500.0,564800.0,630980.0,66180.0,11.72
3629950010,543000.0,470000.0,590000.0,120000.0,25.53
3630030440,543000.0,585000.0,643500.0,58500.0,10.0
3630000080,547500.0,450000.0,592500.0,142500.0,31.67
3629970680,574500.0,524950.0,626995.0,102045.0,19.44
3905080250,543000.0,575000.0,632500.0,57500.0,10.0
3630030500,547500.0,561000.0,617100.0,56100.0,10.0
3904901300,547500.0,468000.0,594300.0,126300.0,26.99
3629910470,543000.0,590000.0,649000.0,59000.0,10.0
3630020430,547500.0,420000.0,589500.0,169500.0,40.36
3904910010,543000.0,480000.0,591000.0,111000.0,23.12
8929000250,547500.0,395000.0,587000.0,192000.0,48.61
3630070280,543000.0,418000.0,584800.0,166800.0,39.9
3905100630,543000.0,500000.0,593000.0,93000.0,18.6
3904950190,547500.0,500000.0,597500.0,97500.0,19.5
8078350280,585000.0,613500.0,674850.0,61350.0,10.0
3630020380,574500.0,379770.0,612477.0,232707.0,61.28
3904920380,585000.0,578550.0,642855.0,64305.0,11.11
3630080430,547500.0,451000.0,592600.0,141600.0,31.4
3630000130,574500.0,430000.0,617500.0,187500.0,43.6
3905040780,543000.0,520000.0,595000.0,75000.0,14.42
3630030010,543000.0,541000.0,597100.0,56100.0,10.37
3905100840,543000.0,500000.0,593000.0,93000.0,18.6
3904930730,574500.0,496600.0,624160.0,127560.0,25.69
3905090230,585000.0,612500.0,673750.0,61250.0,10.0
3904930410,574500.0,424000.0,616900.0,192900.0,45.5
3529000880,585000.0,610000.0,671000.0,61000.0,10.0
3630000150,585000.0,358500.0,620850.0,262350.0,73.18
3904900610,574500.0,475000.0,622000.0,147000.0,30.95
3904900230,543000.0,520000.0,595000.0,75000.0,14.42
3904960690,547500.0,612000.0,673200.0,61200.0,10.0
3905040590,547500.0,560000.0,616000.0,56000.0,10.0
3630020150,585000.0,425000.0,627500.0,202500.0,47.65
3904930530,547500.0,350000.0,582500.0,232500.0,66.43
3904901520,574500.0,447000.0,619200.0,172200.0,38.52
3905120610,547500.0,578000.0,635800.0,57800.0,10.0
8929000090,543000.0,484998.0,591499.8,106501.80000000005,21.96
3630240140,585000.0,585000.0,643500.0,58500.0,10.0
3630080070,543000.0,348000.0,577800.0,229800.0,66.03
8138870060,543000.0,395825.0,582582.5,186757.5,47.18
3629960680,543000.0,395000.0,582500.0,187500.0,47.47
8138870470,543000.0,494815.0,592481.5,97666.5,19.74
3629990110,547500.0,475000.0,595000.0,120000.0,25.26
3630080030,585000.0,405000.0,625500.0,220500.0,54.44
8138870530,547500.0,419190.0,589419.0,170229.0,40.61
3629990180,543000.0,535000.0,596500.0,61500.0,11.5
3629990020,574500.0,449500.0,619450.0,169950.0,37.81
3629960170,574500.0,445000.0,619000.0,174000.0,39.1
3629990280,547500.0,497000.0,597200.0,100200.0,20.16
3630080190,543000.0,405000.0,583500.0,178500.0,44.07
3630080120,543000.0,358000.0,578800.0,220800.0,61.68
8091400200,281000.0,252700.0,306270.0,53570.0,21.2
3830630310,280000.0,260000.0,306000.0,46000.0,17.69
3830630060,280000.0,245000.0,304500.0,59500.0,24.29
808000070,279000.0,206600.0,299660.0,93060.0,45.04
7697870860,281000.0,245000.0,305500.0,60500.0,24.69
1922059135,281000.0,250000.0,306000.0,56000.0,22.4
7697920160,281000.0,245000.0,305500.0,60500.0,24.69
5420300240,279000.0,270000.0,306000.0,36000.0,13.33
2215450060,279000.0,302495.0,332744.5,30249.5,10.0
273900030,279000.0,267500.0,305750.0,38250.0,14.3
3295950240,280000.0,303700.0,334070.0,30370.0,10.0
5003600240,279000.0,292000.0,321200.0,29200.0,10.0
8830400135,275000.0,264950.0,301495.0,36545.0,13.79
3830620710,281000.0,206135.0,301613.5,95478.5,46.32
3295750550,279000.0,290000.0,319000.0,29000.0,10.0
2005300140,275000.0,220000.0,297000.0,77000.0,35.0
7697920060,281000.0,285000.0,313500.0,28500.0,10.0
3826500570,280000.0,275000.0,307500.0,32500.0,11.82
8700120520,275000.0,280000.0,308000.0,28000.0,10.0
4345000510,281000.0,325000.0,357500.0,32500.0,10.0
4345000510,279000.0,180500.0,297050.0,116550.0,64.57
5420300270,280000.0,231500.0,303150.0,71650.0,30.95
7697870350,281000.0,259000.0,306900.0,47900.0,18.49
8700120270,279000.0,278000.0,306800.0,28800.0,10.36
7697870310,281000.0,266000.0,307600.0,41600.0,15.64
3830630140,280000.0,275000.0,307500.0,32500.0,11.82
8091411040,280000.0,274900.0,307490.0,32590.0,11.86
3512100110,280000.0,275436.0,307543.6,32107.599999999977,11.66
8700100100,280000.0,295000.0,324500.0,29500.0,10.0
1765100025,275000.0,253000.0,300300.0,47300.0,18.7
9183702251,279000.0,280000.0,308000.0,28000.0,10.0
7697870600,280000.0,158000.0,295800.0,137800.0,87.22
3830630090,281000.0,265000.0,307500.0,42500.0,16.04
3546000090,275000.0,199500.0,294950.0,95450.0,47.84
1330280100,280000.0,178000.0,297800.0,119800.0,67.3
2122059160,281000.0,248000.0,305800.0,57800.0,23.31
3821000100,275000.0,249950.0,299995.0,50045.0,20.02
3790700110,279000.0,225000.0,301500.0,76500.0,34.0
273800100,279000.0,239900.0,302990.0,63090.0,26.3
3546000490,279000.0,290000.0,319000.0,29000.0,10.0
8091410930,275000.0,287000.0,315700.0,28700.0,10.0
2621400080,275000.0,275000.0,302500.0,27500.0,10.0
5412400170,281000.0,259000.0,306900.0,47900.0,18.49
7140200380,279000.0,275000.0,306500.0,31500.0,11.45
5412300130,279000.0,250000.0,304000.0,54000.0,21.6
7140200280,280000.0,250000.0,305000.0,55000.0,22.0
4359100050,275000.0,244000.0,299400.0,55400.0,22.7
5420800010,281000.0,266000.0,307600.0,41600.0,15.64
807800190,275000.0,245000.0,299500.0,54500.0,22.24
5412310080,281000.0,235000.0,304500.0,69500.0,29.57
4345000170,281000.0,210000.0,302000.0,92000.0,43.81
5540000010,280000.0,259950.0,305995.0,46045.0,17.71
9183703376,281000.0,225000.0,303500.0,78500.0,34.89
4345000050,281000.0,245000.0,305500.0,60500.0,24.69
1330250010,281000.0,289950.0,318945.0,28995.0,10.0
8700110020,280000.0,273000.0,307300.0,34300.0,12.56
8662500130,279000.0,251100.0,304110.0,53010.0,21.11
8016250080,280000.0,245000.0,304500.0,59500.0,24.29
8091410080,280000.0,267500.0,306750.0,39250.0,14.67
3830210020,280000.0,168000.0,296800.0,128800.0,76.67
3826501060,279000.0,267000.0,305700.0,38700.0,14.49
3876760430,280000.0,269950.0,306995.0,37045.0,13.72
5412310170,281000.0,177000.0,298700.0,121700.0,68.76
8155750010,279000.0,237000.0,302700.0,65700.0,27.72
2459000020,279000.0,258000.0,304800.0,46800.0,18.14
3546000380,280000.0,259900.0,305990.0,46090.0,17.73
4180400090,281000.0,300000.0,330000.0,30000.0,10.0
8091401030,281000.0,240000.0,305000.0,65000.0,27.08
3830210220,280000.0,210000.0,301000.0,91000.0,43.33
2621600015,275000.0,120000.0,287000.0,167000.0,139.17
2621600015,281000.0,175000.0,298500.0,123500.0,70.57
2621600015,275000.0,120000.0,287000.0,167000.0,139.17
2621600015,281000.0,175000.0,298500.0,123500.0,70.57
2005600090,281000.0,160000.0,297000.0,137000.0,85.62
9183703045,281000.0,275000.0,308500.0,33500.0,12.18
7140200330,275000.0,190000.0,294000.0,104000.0,54.74
1612500090,275000.0,225800.0,297580.0,71780.0,31.79
8091410530,281000.0,270000.0,308000.0,38000.0,14.07
7697920450,281000.0,249000.0,305900.0,56900.0,22.85
4345000210,275000.0,230000.0,298000.0,68000.0,29.57
5420300210,279000.0,258000.0,304800.0,46800.0,18.14
1164000040,275000.0,226800.0,297680.0,70880.0,31.25
8091411120,280000.0,220000.0,302000.0,82000.0,37.27
1922059278,275000.0,255000.0,300500.0,45500.0,17.84
1922059278,279000.0,145000.0,293500.0,148500.0,102.41
1922059278,275000.0,255000.0,300500.0,45500.0,17.84
1922059278,279000.0,145000.0,293500.0,148500.0,102.41
3295750610,280000.0,295000.0,324500.0,29500.0,10.0
9183701345,279000.0,290000.0,319000.0,29000.0,10.0
5420800090,279000.0,225000.0,301500.0,76500.0,34.0
8155760040,279000.0,213400.0,300340.0,86940.0,40.74
5412400180,281000.0,267500.0,307750.0,40250.0,15.05
7970800100,281000.0,283200.0,311520.0,28320.0,10.0
3222059206,280000.0,265000.0,306500.0,41500.0,15.66
3830610320,275000.0,241000.0,299100.0,58100.0,24.11
3546000340,279000.0,192500.0,298250.0,105750.0,54.94
2621420060,280000.0,275000.0,307500.0,32500.0,11.82
7942300070,280000.0,229900.0,302990.0,73090.0,31.79
1657000070,279000.0,250000.0,304000.0,54000.0,21.6
8091410390,275000.0,220000.0,297000.0,77000.0,35.0
3546000070,281000.0,255000.0,306500.0,51500.0,20.2
8662500350,281000.0,282000.0,310200.0,28200.0,10.0
8016250140,281000.0,210000.0,302000.0,92000.0,43.81
9183702220,280000.0,306000.0,336600.0,30600.0,10.0
3790700070,279000.0,302500.0,332750.0,30250.0,10.0
8016250060,281000.0,255000.0,306500.0,51500.0,20.2
7697870700,279000.0,260000.0,305000.0,45000.0,17.31
3814701090,280000.0,267000.0,306700.0,39700.0,14.87
3830210230,275000.0,225205.0,297520.5,72315.5,32.11
5412300410,275000.0,248000.0,299800.0,51800.0,20.89
7697920150,279000.0,240000.0,303000.0,63000.0,26.25
7140200450,279000.0,272000.0,306200.0,34200.0,12.57
6600790210,280000.0,228000.0,302800.0,74800.0,32.81
1776420150,280000.0,295000.0,324500.0,29500.0,10.0
6386300120,281000.0,270000.0,308000.0,38000.0,14.07
8016200530,280000.0,280000.0,308000.0,28000.0,10.0
1922059010,275000.0,140000.0,289000.0,149000.0,106.43
1922059197,280000.0,291000.0,320100.0,29100.0,10.0
9183701085,281000.0,302000.0,332200.0,30200.0,10.0
7697870530,281000.0,239900.0,304990.0,65090.0,27.13
1922059102,280000.0,245000.0,304500.0,59500.0,24.29
293600080,281000.0,280000.0,309000.0,29000.0,10.36
274000020,280000.0,274000.0,307400.0,33400.0,12.19
7697860130,275000.0,245000.0,299500.0,54500.0,22.24
3546000630,280000.0,289000.0,317900.0,28900.0,10.0
1922059298,281000.0,175000.0,298500.0,123500.0,70.57
3826500470,281000.0,305000.0,335500.0,30500.0,10.0
1612500170,275000.0,253750.0,300375.0,46625.0,18.37
1137600190,281000.0,255000.0,306500.0,51500.0,20.2
6829900080,275000.0,275000.0,302500.0,27500.0,10.0
8133300050,281000.0,200500.0,301050.0,100550.0,50.15
1509700050,281000.0,300000.0,330000.0,30000.0,10.0
3512100050,275000.0,139000.0,288900.0,149900.0,107.84
7140200250,275000.0,200000.0,295000.0,95000.0,47.5
3826500170,279000.0,283000.0,311300.0,28300.0,10.0
2822059091,275000.0,213500.0,296350.0,82850.0,38.81
4345300050,281000.0,294999.0,324498.9,29499.900000000023,10.0
1552800280,280000.0,298950.0,328845.0,29895.0,10.0
5540000050,281000.0,299000.0,328900.0,29900.0,10.0
3826500020,280000.0,257000.0,305700.0,48700.0,18.95
4345000440,275000.0,241500.0,299150.0,57650.0,23.87
3830620300,279000.0,253000.0,304300.0,51300.0,20.28
7697850360,275000.0,245000.0,299500.0,54500.0,22.24
3826500730,280000.0,220000.0,302000.0,82000.0,37.27
4345000490,279000.0,270000.0,306000.0,36000.0,13.33
4345300180,281000.0,269000.0,307900.0,38900.0,14.46
318390180,279000.0,299000.0,328900.0,29900.0,10.0
5468000180,275000.0,244950.0,299495.0,54545.0,22.27
4345000090,279000.0,239000.0,302900.0,63900.0,26.74
5412300100,275000.0,240000.0,299000.0,59000.0,24.58
2122059014,281000.0,277500.0,308750.0,31250.0,11.26
1612500155,275000.0,246000.0,299600.0,53600.0,21.79
731500320,279000.0,282000.0,310200.0,28200.0,10.0
8096800500,275000.0,300000.0,330000.0,30000.0,10.0
8096800270,280000.0,259950.0,305995.0,46045.0,17.71
2822059360,280000.0,253101.0,305310.1,52209.09999999998,20.63
8096800260,281000.0,272000.0,308200.0,36200.0,13.31
722059070,276900.0,235000.0,300400.0,65400.0,27.83
8078560140,287600.0,290000.0,319000.0,29000.0,10.0
1722059235,280000.0,304900.0,335390.0,30490.0,10.0
6700400140,276900.0,268000.0,303700.0,35700.0,13.32
8944290160,295000.0,230000.0,318000.0,88000.0,38.26
5419800510,295000.0,268500.0,321850.0,53350.0,19.87
5115000160,287600.0,242000.0,311800.0,69800.0,28.84
8078570390,287600.0,260000.0,313600.0,53600.0,20.62
6799300270,280000.0,310950.0,342045.0,31095.0,10.0
8802400416,276900.0,147500.0,291650.0,144150.0,97.73
3387900390,295000.0,255000.0,320500.0,65500.0,25.69
5412200270,287600.0,288400.0,317240.0,28840.0,10.0
1541700240,280000.0,305000.0,335500.0,30500.0,10.0
3110800260,280000.0,274700.0,307470.0,32770.0,11.93
1761300310,280000.0,211000.0,301100.0,90100.0,42.7
4324200060,276900.0,249000.0,301800.0,52800.0,21.2
1862900160,280000.0,265900.0,306590.0,40690.0,15.3
522059299,276900.0,300000.0,330000.0,30000.0,10.0
1722059326,280000.0,269000.0,306900.0,37900.0,14.09
2873000260,276900.0,150000.0,291900.0,141900.0,94.6
6648701420,276900.0,205000.0,297400.0,92400.0,45.07
739800070,287600.0,265000.0,314100.0,49100.0,18.53
2796100160,287600.0,250000.0,312600.0,62600.0,25.04
5126950340,276900.0,252000.0,302100.0,50100.0,19.88
2796100640,287600.0,264900.0,314090.0,49190.0,18.57
3831200200,287600.0,172040.0,304804.0,132764.0,77.17
8732000390,287600.0,246500.0,312250.0,65750.0,26.67
9320700090,280000.0,305000.0,335500.0,30500.0,10.0
9320600090,276900.0,273500.0,304250.0,30750.0,11.24
1761300850,295000.0,271000.0,322100.0,51100.0,18.86
1761300110,280000.0,260000.0,306000.0,46000.0,17.69
6700390100,276900.0,245000.0,301400.0,56400.0,23.02
6700400110,280000.0,223000.0,302300.0,79300.0,35.56
8025700590,287600.0,215000.0,309100.0,94100.0,43.77
8731730590,287600.0,242150.0,311815.0,69665.0,28.77
2212200090,276900.0,215000.0,298400.0,83400.0,38.79
1332200110,280000.0,300000.0,330000.0,30000.0,10.0
8944290090,287600.0,233500.0,310950.0,77450.0,33.17
9485300190,295000.0,300000.0,330000.0,30000.0,10.0
2873000780,276900.0,255000.0,302400.0,47400.0,18.59
9320600170,276900.0,200500.0,296950.0,96450.0,48.1
8802400415,287600.0,205000.0,308100.0,103100.0,50.29
8078550250,295000.0,307000.0,337700.0,30700.0,10.0
2787320430,287600.0,264000.0,314000.0,50000.0,18.94
2154550020,295000.0,250000.0,320000.0,70000.0,28.0
9378500050,295000.0,295000.0,324500.0,29500.0,10.0
8802400896,295000.0,204995.0,315499.5,110504.5,53.91
2953000250,280000.0,275000.0,307500.0,32500.0,11.82
2893000280,287600.0,216600.0,309260.0,92660.0,42.78
2787310130,295000.0,289950.0,323995.0,34045.0,11.74
2212200500,287600.0,269500.0,314550.0,45050.0,16.72
2796100680,276900.0,275000.0,304400.0,29400.0,10.69
8960200630,276900.0,248000.0,301700.0,53700.0,21.65
9320600020,276900.0,250000.0,301900.0,51900.0,20.76
2787460430,295000.0,299950.0,329945.0,29995.0,10.0
5469700052,295000.0,275000.0,322500.0,47500.0,17.27
3831000010,280000.0,235000.0,303500.0,68500.0,29.15
3387800380,280000.0,215000.0,301500.0,86500.0,40.23
6624010170,287600.0,246000.0,312200.0,66200.0,26.91
8078570380,287600.0,292000.0,321200.0,29200.0,10.0
1541700170,287600.0,307550.0,338305.0,30755.0,10.0
3832150190,287600.0,263000.0,313900.0,50900.0,19.35
2212210660,276900.0,204000.0,297300.0,93300.0,45.74
739800250,276900.0,269000.0,303800.0,34800.0,12.94
3883100220,276900.0,299000.0,328900.0,29900.0,10.0
5163700085,280000.0,260000.0,306000.0,46000.0,17.69
2787320620,295000.0,222000.0,317200.0,95200.0,42.88
8856500120,276900.0,278800.0,306680.0,27880.0,10.0
5419800220,287600.0,250000.0,312600.0,62600.0,25.04
827000110,280000.0,308000.0,338800.0,30800.0,10.0
2787460720,276900.0,200000.0,296900.0,96900.0,48.45
2787460720,287600.0,259950.0,313595.0,53645.0,20.64
2787460720,276900.0,200000.0,296900.0,96900.0,48.45
2787460720,287600.0,259950.0,313595.0,53645.0,20.64
1862900040,287600.0,268000.0,314400.0,46400.0,17.31
6700390210,280000.0,245000.0,304500.0,59500.0,24.29
8802400411,287600.0,249000.0,312500.0,63500.0,25.5
2953000090,295000.0,244900.0,319490.0,74590.0,30.46
3791400100,280000.0,301000.0,331100.0,30100.0,10.0
3831200210,280000.0,280000.0,308000.0,28000.0,10.0
2508800220,276900.0,284000.0,312400.0,28400.0,10.0
6700390150,280000.0,245000.0,304500.0,59500.0,24.29
1761300100,287600.0,279950.0,315595.0,35645.0,12.73
2212200100,287600.0,344900.0,379390.0,34490.0,10.0
2212200100,295000.0,229950.0,317995.0,88045.0,38.29
5419800330,276900.0,240000.0,300900.0,60900.0,25.37
2953000300,295000.0,201000.0,315100.0,114100.0,56.77
2787320140,276900.0,255000.0,302400.0,47400.0,18.59
5469700060,276900.0,264500.0,303350.0,38850.0,14.69
1822059331,280000.0,215000.0,301500.0,86500.0,40.23
3110800030,295000.0,230000.0,318000.0,88000.0,38.26
2287400030,287600.0,289659.0,318624.9,28965.900000000023,10.0
8944290200,280000.0,233703.0,303370.3,69667.29999999999,29.81
739500270,295000.0,227950.0,317795.0,89845.0,39.41
9320700400,295000.0,285000.0,323500.0,38500.0,13.51
